,close,ret
2014/7/25,1557.02,0.98
2014/7/24,1541.9,2.33
2014/7/23,1506.76,0.72
2014/7/22,1495.93,1.09
2014/7/21,1479.84,0.07
2014/7/18,1478.76,0.35
2014/7/17,1473.67,-0.64
2014/7/16,1483.18,-0.1
2014/7/15,1484.66,0.13
2014/7/14,1482.78,0.97
2014/7/11,1468.54,-0.18
2014/7/10,1471.17,-0.27
2014/7/9,1475.14,-1.13
2014/7/8,1491.96,-0.06
2014/7/7,1492.84,0.02
2014/7/4,1492.46,0.2
2014/7/3,1489.55,0.32
2014/7/2,1484.84,0.21
2014/7/1,1481.66,-0.05
2014/6/30,1482.41,0.59
2014/6/27,1473.76,-0.29
2014/6/26,1478.01,0.55
2014/6/25,1469.95,-0.69
2014/6/24,1480.13,0.3
2014/6/23,1475.76,-0.59
2014/6/20,1484.48,0.44
2014/6/19,1478.04,-1.16
2014/6/18,1495.43,-0.43
2014/6/17,1501.94,-1.1
2014/6/16,1518.71,1.05
2014/6/13,1502.96,1.29
2014/6/12,1483.86,-0.33
2014/6/11,1488.76,-0.32
2014/6/10,1493.53,1.23
2014/6/9,1475.35,0.21
2014/6/6,1472.27,-0.81
2014/6/5,1484.24,1.22
2014/6/4,1466.39,-0.75
2014/6/3,1477.52,-0.31
2014/5/30,1482.1,-0.15
2014/5/29,1484.31,-0.5
2014/5/28,1491.76,0.81
2014/5/27,1479.73,-0.43
2014/5/26,1486.05,0.11
2014/5/23,1484.38,0.87
2014/5/22,1471.55,-0.18
2014/5/21,1474.14,0.91
2014/5/20,1460.82,0.11
2014/5/19,1459.21,-1.92
2014/5/16,1487.74,-0.07
2014/5/15,1488.77,-0.8
2014/5/14,1500.83,-0.18
2014/5/13,1503.52,-0.32
2014/5/12,1508.39,1.87
2014/5/9,1480.74,0.14
2014/5/8,1478.72,0.17
2014/5/7,1476.18,-0.61
2014/5/6,1485.25,-0.15
2014/5/5,1487.53,-0.49
2014/4/30,1494.81,-0.08
2014/4/29,1496.01,0.82
2014/4/28,1483.78,-1.15
2014/4/25,1501.05,-0.61
2014/4/24,1510.29,0.22
2014/4/23,1507.04,-0.17
2014/4/22,1509.55,1.06
2014/4/21,1493.76,-1.81
2014/4/18,1521.28,0.05
2014/4/17,1520.56,-0.43
2014/4/16,1527.05,0.25
2014/4/15,1523.22,-2.21
2014/4/14,1557.7,-0.49
2014/4/11,1565.31,-0.32
2014/4/10,1570.4,2.58
2014/4/9,1530.88,-0.25
2014/4/8,1534.75,2.98
2014/4/4,1490.33,0.87
2014/4/3,1477.49,-0.93
2014/4/2,1491.3,1.23
2014/4/1,1473.14,0.5
2014/3/31,1465.78,-0.43
2014/3/28,1472.05,0.51
2014/3/27,1464.53,-0.17
2014/3/26,1467.08,-0.21
2014/3/25,1470.12,-0.5
2014/3/24,1477.53,0.92
2014/3/21,1464.08,4.06
2014/3/20,1406.92,-0.83
2014/3/19,1418.71,-0.63
2014/3/18,1427.63,-0.46
2014/3/17,1434.16,0.54
2014/3/14,1426.4,-0.77
2014/3/13,1437.39,1.32
2014/3/12,1418.7,0.42
2014/3/11,1412.73,0.27
2014/3/10,1408.87,-3.21
2014/3/7,1455.59,-0.27
2014/3/6,1459.51,0.77
2014/3/5,1448.33,-1.09
2014/3/4,1464.28,0.11
2014/3/3,1462.69,-0.11
2014/2/28,1464.32,0.82
2014/2/27,1452.46,0.57
2014/2/26,1444.2,0.23
2014/2/25,1440.89,-1.85
2014/2/24,1468.06,-2.48
2014/2/21,1505.33,-0.97
2014/2/20,1520.14,-0.86
2014/2/19,1533.4,1.65
2014/2/18,1508.54,-1.92
2014/2/17,1538.11,0.25
2014/2/14,1534.24,0.41
2014/2/13,1528.02,0.07
2014/2/12,1527,-0.09
2014/2/11,1528.32,1.49
2014/2/10,1505.83,2.07
2014/2/7,1475.34,-0.14
2014/1/30,1477.35,-1.15
2014/1/29,1494.49,0.45
2014/1/28,1487.8,0.6
2014/1/27,1478.87,-1.54
2014/1/24,1502.07,0.2
2014/1/23,1499.03,-1
2014/1/22,1514.12,2.38
2014/1/21,1478.88,0.96
2014/1/20,1464.84,-0.73
2014/1/17,1475.67,-1.17
2014/1/16,1493.09,0.31
2014/1/15,1488.51,-0.72
2014/1/14,1499.29,0.31
2014/1/13,1494.61,-0.24
2014/1/10,1498.27,-0.37
2014/1/9,1503.88,-0.76
2014/1/8,1515.33,0.31
2014/1/7,1510.65,-0.15
2014/1/6,1512.93,-1.51
2014/1/3,1536.07,-1.6
2014/1/2,1561.1,-0.87
2013/12/31,1574.78,1.74
2013/12/30,1547.92,-0.15
2013/12/27,1550.22,1.66
2013/12/26,1524.88,-1.45
2013/12/25,1547.36,0.5
2013/12/24,1539.6,-0.11
2013/12/23,1541.27,0.25
2013/12/20,1537.41,-2.7
2013/12/19,1580.11,-1.16
2013/12/18,1598.68,0.09
2013/12/17,1597.27,-0.32
2013/12/16,1602.46,-1.47
2013/12/13,1626.41,-0.34
2013/12/12,1631.91,-0.44
2013/12/11,1639.18,-1.88
2013/12/10,1670.55,0.04
2013/12/9,1669.87,-0.32
2013/12/6,1675.26,-1.01
2013/12/5,1692.38,-0.4
2013/12/4,1699.18,1.05
2013/12/3,1681.51,0.16
2013/12/2,1678.87,1.05
2013/11/29,1661.41,-0.19
2013/11/28,1664.63,0.96
2013/11/27,1648.79,1.09
2013/11/26,1630.94,-0.17
2013/11/25,1633.78,-0.53
2013/11/22,1642.5,-0.34
2013/11/21,1648.09,-0.94
2013/11/20,1663.76,0.25
2013/11/19,1659.53,-0.93
2013/11/18,1675.16,4.38
2013/11/15,1604.82,2.04
2013/11/14,1572.73,0.22
2013/11/13,1569.25,-2.58
2013/11/12,1610.78,1.23
2013/11/11,1591.14,0.23
2013/11/8,1587.44,-1.44
2013/11/7,1610.58,-0.22
2013/11/6,1614.21,-1.19
2013/11/5,1633.66,-0.3
2013/11/4,1638.51,-0.38
2013/11/1,1644.75,0.84
2013/10/31,1631.05,-1.35
2013/10/30,1653.42,1.21
2013/10/29,1633.72,1.43
2013/10/28,1610.69,-0.05
2013/10/25,1611.52,-0.62
2013/10/24,1621.61,-1.03
2013/10/23,1638.5,-0.1
2013/10/22,1640.07,-1.06
2013/10/21,1657.58,1.27
2013/10/18,1636.8,0.59
2013/10/17,1627.18,-0.43
2013/10/16,1634.22,-1.33
2013/10/15,1656.26,-0.36
2013/10/14,1662.17,-0.43
2013/10/11,1669.27,1.91
2013/10/10,1637.93,-1.83
2013/10/9,1668.48,0.53
2013/10/8,1659.71,1.01
2013/9/30,1643.06,0.24
2013/9/27,1639.15,0.4
2013/9/26,1632.7,-1.74
2013/9/25,1661.61,-0.71
2013/9/24,1673.56,-2.31
2013/9/23,1713.08,0.73
2013/9/18,1700.59,0.12
2013/9/17,1698.63,-2.28
2013/9/16,1738.25,-0.63
2013/9/13,1749.24,-1.32
2013/9/12,1772.66,1.8
2013/9/11,1741.32,0.22
2013/9/10,1737.58,1.41
2013/9/9,1713.39,5.38
2013/9/6,1625.85,1.01
2013/9/5,1609.6,-0.24
2013/9/4,1613.54,-0.06
2013/9/3,1614.54,1.42
2013/9/2,1591.93,0.14
2013/8/30,1589.78,0.1
2013/8/29,1588.15,-0.3
2013/8/28,1592.87,-0.57
2013/8/27,1602,0.04
2013/8/26,1601.38,2.24
2013/8/23,1566.29,-1.03
2013/8/22,1582.62,-0.34
2013/8/21,1588.08,-0.41
2013/8/20,1594.54,-0.89
2013/8/19,1608.87,1.01
2013/8/16,1592.79,-0.15
2013/8/15,1595.15,-0.94
2013/8/14,1610.22,-0.59
2013/8/13,1619.74,0.59
2013/8/12,1610.27,3.68
2013/8/9,1553.04,0.55
2013/8/8,1544.62,-0.42
2013/8/7,1551.16,-0.33
2013/8/6,1556.3,0.14
2013/8/5,1554.19,1.15
2013/8/2,1536.51,-0.08
2013/8/1,1537.81,2.24
2013/7/31,1504.17,0.22
2013/7/30,1500.94,1.13
2013/7/29,1484.21,-2.46
2013/7/26,1521.61,-0.5
2013/7/25,1529.3,-0.2
2013/7/24,1532.35,-1.51
2013/7/23,1555.84,2.76
2013/7/22,1514.05,0.18
2013/7/19,1511.4,-2.45
2013/7/18,1549.35,-2.07
2013/7/17,1582.14,-1.51
2013/7/16,1606.34,0.1
2013/7/15,1604.66,1.08
2013/7/12,1587.59,-2.94
2013/7/11,1635.66,5.75
2013/7/10,1546.74,2.75
2013/7/9,1505.3,-0.09
2013/7/8,1506.73,-2.29
2013/7/5,1542.05,0.44
2013/7/4,1535.32,0.81
2013/7/3,1522.91,-1.2
2013/7/2,1541.34,-0.52
2013/7/1,1549.37,-0.19
2013/6/28,1552.38,2.66
2013/6/27,1512.2,0.17
2013/6/26,1509.68,-1.12
2013/6/25,1526.8,0.11
2013/6/24,1525.17,-6.61
2013/6/21,1633.16,0.1
2013/6/20,1631.55,-3.32
2013/6/19,1687.61,-0.97
2013/6/18,1704.22,0.69
2013/6/17,1692.48,-0.68
2013/6/14,1704.15,0.2
2013/6/13,1700.8,-3.38
2013/6/7,1760.22,-1.37
2013/6/6,1784.7,-1.22
2013/6/5,1806.82,-0.7
2013/6/4,1819.5,-1.04
2013/6/3,1838.64,-0.15
2013/5/31,1841.37,-0.76
2013/5/30,1855.46,-0.34
2013/5/29,1861.7,-0.45
2013/5/28,1870.09,2.34
2013/5/27,1827.26,-0.1
2013/5/24,1829.14,0.3
2013/5/23,1823.74,-1.85
2013/5/22,1858.2,0.38
2013/5/21,1851.08,-0.55
2013/5/20,1861.25,0.95
2013/5/17,1843.81,1.23
2013/5/16,1821.45,1.79
2013/5/15,1789.43,0.22
2013/5/14,1785.58,-1.39
2013/5/13,1810.72,-0.46
2013/5/10,1819.12,0.62
2013/5/9,1807.86,-0.91
2013/5/8,1824.38,0.35
2013/5/7,1817.93,0.07
2013/5/6,1816.6,1.18
2013/5/3,1795.49,1.84
2013/5/2,1763.05,-0.17
2013/4/26,1766.04,-0.69
2013/4/25,1778.29,-0.87
2013/4/24,1793.89,1.89
2013/4/23,1760.68,-3.47
2013/4/22,1823.95,-0.22
2013/4/19,1827.98,3.38
2013/4/18,1768.15,0.37
2013/4/17,1761.62,-0.62
2013/4/16,1772.64,0.73
2013/4/15,1759.8,-0.83
2013/4/12,1774.51,-0.54
2013/4/11,1784.13,-0.21
2013/4/10,1787.93,-0.04
2013/4/9,1788.63,0.88
2013/4/8,1773.1,-0.93
2013/4/3,1789.67,0.36
2013/4/2,1783.22,-0.05
2013/4/1,1784.07,-0.51
2013/3/29,1793.19,0.09
2013/3/28,1791.64,-4.11
2013/3/27,1868.44,0.39
2013/3/26,1861.26,-2.14
2013/3/25,1901.93,-0.13
2013/3/22,1904.46,0.11
2013/3/21,1902.3,-0.18
2013/3/20,1905.77,4.09
2013/3/19,1830.96,1.09
2013/3/18,1811.24,-1.63
2013/3/15,1841.32,0.16
2013/3/14,1838.36,0.15
2013/3/13,1835.61,-1.02
2013/3/12,1854.62,-1.34
2013/3/11,1879.82,-1.14
2013/3/8,1901.48,-0.05
2013/3/7,1902.37,-1.62
2013/3/6,1933.7,0.89
2013/3/5,1916.71,4.08
2013/3/4,1841.62,-5.29
2013/3/1,1944.42,-0.62
2013/2/28,1956.61,3.55
2013/2/27,1889.48,1.31
2013/2/26,1865.13,-1.36
2013/2/25,1890.77,0.39
2013/2/22,1883.48,-0.76
2013/2/21,1897.9,-4.06
2013/2/20,1978.3,-0.14
2013/2/19,1981.07,-1.66
2013/2/18,2014.58,-1.36
2013/2/8,2042.42,-0.3
2013/2/7,2048.58,-1.44
2013/2/6,2078.49,0.46
2013/2/5,2068.95,0.17
2013/2/4,2065.39,0.47
2013/2/1,2055.72,3.13
2013/1/31,1993.25,0.2
2013/1/30,1989.32,0.34
2013/1/29,1982.62,1.29
2013/1/28,1957.4,3.76
2013/1/25,1886.45,-0.72
2013/1/24,1900.18,-0.52
2013/1/23,1910.14,0.61
2013/1/22,1898.5,0
2013/1/21,1898.44,0.62
2013/1/18,1886.79,1.72
2013/1/17,1854.94,-1.18
2013/1/16,1877,-1.21
2013/1/15,1900.05,0.37
2013/1/14,1893.1,4.07
2013/1/11,1818.98,-1.97
2013/1/10,1855.49,0.01
2013/1/9,1855.34,-0.13
2013/1/8,1857.69,-1.2
2013/1/7,1880.26,0.52
2013/1/4,1870.5,0.69
2012/12/31,1857.68,2.19
2012/12/28,1817.85,1.74
2012/12/27,1786.78,-0.77
2012/12/26,1800.56,0.09
2012/12/25,1798.88,3
2012/12/24,1746.44,0.49
2012/12/21,1737.99,-0.8
2012/12/20,1751.94,0.45
2012/12/19,1744.02,-0.05
2012/12/18,1744.85,0.35
2012/12/17,1738.85,0.62
2012/12/14,1728.06,5.65
2012/12/13,1635.63,-1.3
2012/12/12,1657.13,0.74
2012/12/11,1645.01,-0.5
2012/12/10,1653.28,1.12
2012/12/7,1634.92,2.16
2012/12/6,1600.42,-0.08
2012/12/5,1601.74,3.61
2012/12/4,1545.95,0.9
2012/12/3,1532.18,-1.01
2012/11/30,1547.76,0.97
2012/11/29,1532.92,-0.59
2012/11/28,1542.07,-0.7
2012/11/27,1552.92,-0.66
2012/11/26,1563.2,-0.35
2012/11/23,1568.75,0.9
2012/11/22,1554.75,-0.53
2012/11/21,1562.97,1.46
2012/11/20,1540.49,-0.67
2012/11/19,1550.89,-0.04
2012/11/16,1551.56,-0.78
2012/11/15,1563.7,-1.15
2012/11/14,1581.95,0.42
2012/11/13,1575.26,-1.6
2012/11/12,1600.88,0.57
2012/11/9,1591.85,0.01
2012/11/8,1591.62,-1.62
2012/11/7,1617.83,-0.12
2012/11/6,1619.74,-0.31
2012/11/5,1624.71,-0.12
2012/11/2,1626.61,0.55
2012/11/1,1617.73,1.93
2012/10/31,1587.05,0.68
2012/10/30,1576.32,0.31
2012/10/29,1571.53,-0.83
2012/10/26,1584.7,-1.75
2012/10/25,1612.95,-0.66
2012/10/24,1623.64,-0.13
2012/10/23,1625.81,-1.07
2012/10/22,1643.34,0.34
2012/10/19,1637.77,-0.12
2012/10/18,1639.67,1.36
2012/10/17,1617.66,0.22
2012/10/16,1614.14,0.07
2012/10/15,1612.96,-0.35
2012/10/12,1618.66,0.18
2012/10/11,1615.75,-0.59
2012/10/10,1625.33,-0.14
2012/10/9,1627.66,1.97
2012/10/8,1596.14,-1.05
2012/9/28,1613.09,1.58
2012/9/27,1587.96,3.04
2012/9/26,1541.14,-0.81
2012/9/25,1553.7,-0.02
2012/9/24,1553.97,0.52
2012/9/21,1545.96,0.32
2012/9/20,1540.96,-1.79
2012/9/19,1569.07,0.26
2012/9/18,1564.98,-1.08
2012/9/17,1582.1,-2.02
2012/9/14,1614.7,1.1
2012/9/13,1597.16,-0.67
2012/9/12,1607.99,0.18
2012/9/11,1605.07,-0.92
2012/9/10,1620.03,0.05
2012/9/7,1619.21,4.4
2012/9/6,1550.97,0.87
2012/9/5,1537.53,-0.68
2012/9/4,1548.04,-0.77
2012/9/3,1560.08,0.57
2012/8/31,1551.2,-0.58
2012/8/30,1560.29,0.38
2012/8/29,1554.4,-1.02
2012/8/28,1570.44,0.85
2012/8/27,1557.17,-1.95
2012/8/24,1588.11,-0.53
2012/8/23,1596.57,0.33
2012/8/22,1591.33,-0.45
2012/8/21,1598.5,0.14
2012/8/20,1596.2,-0.61
2012/8/17,1606,0.05
2012/8/16,1605.28,-0.32
2012/8/15,1610.41,-1.39
2012/8/14,1633.14,0.07
2012/8/13,1632,-1.99
2012/8/10,1665.18,-0.41
2012/8/9,1671.95,0.55
2012/8/8,1662.77,0.29
2012/8/7,1657.91,-0.03
2012/8/6,1658.37,1.02
2012/8/3,1641.6,0.43
2012/8/2,1634.55,-0.67
2012/8/1,1645.62,0.84
2012/7/31,1631.89,0.38
2012/7/30,1625.64,-0.29
2012/7/27,1630.31,0.36
2012/7/26,1624.46,-0.21
2012/7/25,1627.96,-0.31
2012/7/24,1632.95,0.24
2012/7/23,1629.07,-1.76
2012/7/20,1658.3,-0.95
2012/7/19,1674.27,0.5
2012/7/18,1665.87,-0.23
2012/7/17,1669.71,0.73
2012/7/16,1657.62,-1.63
2012/7/13,1685.02,0.3
2012/7/12,1680.05,0.47
2012/7/11,1672.25,0.47
2012/7/10,1664.42,-0.22
2012/7/9,1668.02,-2.54
2012/7/6,1711.58,0.96
2012/7/5,1695.36,-1.03
2012/7/4,1712.94,0.15
2012/7/3,1710.41,0.25
2012/7/2,1706.17,-0.16
2012/6/29,1708.86,1.63
2012/6/28,1681.38,-0.81
2012/6/27,1695.03,-0.32
2012/6/26,1700.5,-0.24
2012/6/25,1704.57,-1.77
2012/6/21,1735.34,-1.6
2012/6/20,1763.63,-0.07
2012/6/19,1764.88,-0.64
2012/6/18,1776.24,0.38
2012/6/15,1769.49,0.75
2012/6/14,1756.3,-0.85
2012/6/13,1771.42,1.49
2012/6/12,1745.45,-0.6
2012/6/11,1756.03,1
2012/6/8,1738.59,-1.09
2012/6/7,1757.77,-0.61
2012/6/6,1768.58,0.28
2012/6/5,1763.7,0.16
2012/6/4,1760.96,-2.63
2012/6/1,1808.53,0.22
2012/5/31,1804.59,-0.76
2012/5/30,1818.39,-0.33
2012/5/29,1824.43,1.31
2012/5/28,1800.91,1.38
2012/5/25,1776.38,-0.73
2012/5/24,1789.43,-0.67
2012/5/23,1801.47,-0.49
2012/5/22,1810.41,1.43
2012/5/21,1784.94,0.53
2012/5/18,1775.57,-1.42
2012/5/17,1801.11,1.51
2012/5/16,1774.24,-1.49
2012/5/15,1801.06,0.03
2012/5/14,1800.5,-0.84
2012/5/11,1815.73,-0.76
2012/5/10,1829.61,-0.03
2012/5/9,1830.13,-1.73
2012/5/8,1862.4,-0.23
2012/5/7,1866.62,-0.53
2012/5/4,1876.66,0.66
2012/5/3,1864.3,0.08
2012/5/2,1862.76,2.21
2012/4/27,1822.54,0.02
2012/4/26,1822.21,0.16
2012/4/25,1819.22,0.57
2012/4/24,1808.86,0.5
2012/4/23,1799.91,-0.88
2012/4/20,1815.88,1.37
2012/4/19,1791.38,0.1
2012/4/18,1789.63,2.3
2012/4/17,1749.4,-1.2
2012/4/16,1770.68,-0.36
2012/4/13,1777.07,0.35
2012/4/12,1770.95,2.1
2012/4/11,1734.59,-0.09
2012/4/10,1736.24,0.86
2012/4/9,1721.43,-0.93
2012/4/6,1737.51,0.13
2012/4/5,1735.28,1.74
2012/3/30,1705.63,1.04
2012/3/29,1688.09,-1.22
2012/3/28,1708.85,-2.31
2012/3/27,1749.19,-0.04
2012/3/26,1749.89,0.11
2012/3/23,1747.92,-0.71
2012/3/22,1760.34,0.1
2012/3/21,1758.62,0.17
2012/3/20,1755.73,-1.31
2012/3/19,1778.98,-0.06
2012/3/16,1780.08,1.11
2012/3/15,1760.48,-0.9
2012/3/14,1776.41,-2.03
2012/3/13,1813.2,0.91
2012/3/12,1796.94,-0.8
2012/3/9,1811.49,0.74
2012/3/8,1798.1,1.22
2012/3/7,1776.36,-1
2012/3/6,1794.26,-1.84
2012/3/5,1827.94,-0.86
2012/3/2,1843.85,1.41
2012/3/1,1818.28,-0.25
2012/2/29,1822.77,-0.89
2012/2/28,1839.06,0.58
2012/2/27,1828.41,0.09
2012/2/24,1826.72,1.5
2012/2/23,1799.64,0.24
2012/2/22,1795.26,0.86
2012/2/21,1779.94,0.59
2012/2/20,1769.41,0.21
2012/2/17,1765.65,0.21
2012/2/16,1761.88,-0.64
2012/2/15,1773.17,0.81
2012/2/14,1758.98,-0.54
2012/2/13,1768.54,-0.55
2012/2/10,1778.32,0.01
2012/2/9,1778.1,-0.22
2012/2/8,1782.06,2.89
2012/2/7,1732.02,-1.86
2012/2/6,1764.82,-0.42
2012/2/3,1772.19,0.58
2012/2/2,1761.94,2.82
2012/2/1,1713.68,-1.78
2012/1/31,1744.71,0.11
2012/1/30,1742.82,-1.82
2012/1/20,1775.09,1.4
2012/1/19,1750.52,2.09
2012/1/18,1714.7,-1.26
2012/1/17,1736.61,4.49
2012/1/16,1661.99,-1.42
2012/1/13,1685.91,-0.91
2012/1/12,1701.45,0.42
2012/1/11,1694.26,-0.61
2012/1/10,1704.74,2.75
2012/1/9,1659.05,3.15
2012/1/6,1608.36,0.74
2012/1/5,1596.59,0.09
2012/1/4,1595.12,-1.39
2011/12/30,1617.61,1.32
2011/12/29,1596.59,0.11
2011/12/28,1594.84,0.24
2011/12/27,1591,-0.65
2011/12/26,1601.47,-1.02
2011/12/23,1617.94,0.6
2011/12/22,1608.24,0.25
2011/12/21,1604.25,-1.24
2011/12/20,1624.45,-0.05
2011/12/19,1625.26,-0.23
2011/12/16,1629,1.88
2011/12/15,1599.01,-2.32
2011/12/14,1637.01,-0.54
2011/12/13,1645.82,-1.96
2011/12/12,1678.7,-0.79
2011/12/9,1692.06,-0.57
2011/12/8,1701.68,-0.05
2011/12/7,1702.45,0.8
2011/12/6,1689.01,-0.32
2011/12/5,1694.5,-0.58
2011/12/2,1704.46,-0.5
2011/12/1,1713.05,3.03
2011/11/30,1662.75,-3.11
2011/11/29,1716.1,1.32
2011/11/28,1693.67,0.12
2011/11/25,1691.67,-0.76
2011/11/24,1704.69,0.21
2011/11/23,1701.07,-1.23
2011/11/22,1722.23,0.05
2011/11/21,1721.39,0.04
2011/11/18,1720.76,-1.58
2011/11/17,1748.45,-0.4
2011/11/16,1755.42,-2.92
2011/11/15,1808.18,-0.43
2011/11/14,1816.06,2.05
2011/11/11,1779.51,-0.13
2011/11/10,1781.91,-2.19
2011/11/9,1821.76,0.73
2011/11/8,1808.61,-0.07
2011/11/7,1809.8,-1.2
2011/11/4,1831.76,0.7
2011/11/3,1819.04,-0.35
2011/11/2,1825.45,1.67
2011/11/1,1795.39,0.19
2011/10/31,1792.05,-0.83
2011/10/28,1807.06,1.83
2011/10/27,1774.51,0.5
2011/10/26,1765.63,0.8
2011/10/25,1751.68,1.31
2011/10/24,1729.03,3.16
2011/10/21,1676.1,0.12
2011/10/20,1674.03,-2.04
2011/10/19,1708.95,-0.02
2011/10/18,1709.28,-2.72
2011/10/17,1757.06,0.68
2011/10/14,1745.21,-0.1
2011/10/13,1746.94,0.55
2011/10/12,1737.36,3.7
2011/10/11,1675.42,0.36
2011/10/10,1669.35,-0.9
2011/9/30,1684.5,-0.3
2011/9/29,1689.54,-0.37
2011/9/28,1695.84,-0.89
2011/9/27,1710.99,1.25
2011/9/26,1689.93,-2.9
2011/9/23,1740.32,-0.59
2011/9/22,1750.61,-3.19
2011/9/21,1808.37,2.89
2011/9/20,1757.64,0.45
2011/9/19,1749.71,-1.97
2011/9/16,1784.93,0.29
2011/9/15,1779.68,-0.42
2011/9/14,1787.12,0.22
2011/9/13,1783.18,-0.99
2011/9/9,1800.93,0.06
2011/9/8,1799.78,-0.78
2011/9/7,1813.86,1.93
2011/9/6,1779.52,-0.39
2011/9/5,1786.47,-1.88
2011/9/2,1820.68,-1.07
2011/9/1,1840.37,-0.06
2011/8/31,1841.54,0.35
2011/8/30,1835.07,-0.1
2011/8/29,1836.88,-2.1
2011/8/26,1876.33,-0.11
2011/8/25,1878.48,3.97
2011/8/24,1806.79,-0.79
2011/8/23,1821.19,1.73
2011/8/22,1790.14,-0.89
2011/8/19,1806.28,-1.02
2011/8/18,1824.86,-1.8
2011/8/17,1858.3,-0.25
2011/8/16,1862.89,-0.51
2011/8/15,1872.39,1.86
2011/8/12,1838.16,-0.12
2011/8/11,1840.29,1.41
2011/8/10,1814.67,0.71
2011/8/9,1801.82,0.41
2011/8/8,1794.43,-3.01
2011/8/5,1850.14,-2.39
2011/8/4,1895.43,0.13
2011/8/3,1893,-0.07
2011/8/2,1894.32,-0.82
2011/8/1,1909.95,0.09
2011/7/29,1908.21,0.42
2011/7/28,1900.22,-0.97
2011/7/27,1918.79,0.24
2011/7/26,1914.15,0.23
2011/7/25,1909.81,-2.8
2011/7/22,1964.83,0.18
2011/7/21,1961.3,-1.13
2011/7/20,1983.67,-0.23
2011/7/19,1988.3,-0.73
2011/7/18,2002.83,-0.46
2011/7/15,2012.03,0.31
2011/7/14,2005.75,0.37
2011/7/13,1998.41,1.54
2011/7/12,1968.08,-2.12
2011/7/11,2010.69,-0.2
2011/7/8,2014.73,0.43
2011/7/7,2006.14,-0.55
2011/7/6,2017.17,-0.61
2011/7/5,2029.62,-0.21
2011/7/4,2033.86,2.41
2011/7/1,1986.03,-0.17
2011/6/30,1989.43,1.46
2011/6/29,1960.77,-1.65
2011/6/28,1993.72,-0.04
2011/6/27,1994.58,-0.14
2011/6/24,1997.3,2.38
2011/6/23,1950.87,1.42
2011/6/22,1923.56,-0.01
2011/6/21,1923.82,1
2011/6/20,1904.8,-0.4
2011/6/17,1912.38,-0.76
2011/6/16,1927.05,-1.28
2011/6/15,1952.08,-0.91
2011/6/14,1970.1,1.25
2011/6/13,1945.72,-0.27
2011/6/10,1951.03,0.16
2011/6/9,1947.88,-1.66
2011/6/8,1980.67,-0.19
2011/6/7,1984.45,0.48
2011/6/3,1974.95,0.61
2011/6/2,1963.05,-1.98
2011/6/1,2002.66,-0.39
2011/5/31,2010.56,1.51
2011/5/30,1980.74,0.2
2011/5/27,1976.69,0.12
2011/5/26,1974.33,0.16
2011/5/25,1971.1,-1.21
2011/5/24,1995.27,0.11
2011/5/23,1993.07,-2.9
2011/5/20,2052.54,0.31
2011/5/19,2046.11,-0.37
2011/5/18,2053.64,0.98
2011/5/17,2033.78,0.71
2011/5/16,2019.54,-1.16
2011/5/13,2043.26,1.09
2011/5/12,2021.28,-1.32
2011/5/11,2048.34,-0.45
2011/5/10,2057.67,1.03
2011/5/9,2036.76,-0.05
2011/5/6,2037.75,-0.6
2011/5/5,2050.07,-0.32
2011/5/4,2056.7,-2.73
2011/5/3,2114.42,0.03
2011/4/29,2113.87,0.11
2011/4/28,2111.49,-0.07
2011/4/27,2113.01,-0.25
2011/4/26,2118.33,-0.43
2011/4/25,2127.46,-1.13
2011/4/22,2151.67,-0.42
2011/4/21,2160.7,0.77
2011/4/20,2144.27,-0.36
2011/4/19,2151.96,-2.24
2011/4/18,2201.37,0.01
2011/4/15,2201.09,0.5
2011/4/14,2190.15,-0.41
2011/4/13,2199.23,1.54
2011/4/12,2165.83,-0.47
2011/4/11,2175.96,-0.43
2011/4/8,2185.32,0.5
2011/4/7,2174.4,-0.06
2011/4/6,2175.78,2.32
2011/4/1,2126.45,2.05
2011/3/31,2083.75,-0.84
2011/3/30,2101.44,0.18
2011/3/29,2097.56,-0.26
2011/3/28,2103.04,0.32
2011/3/25,2096.29,1.56
2011/3/24,2064.17,-0.51
2011/3/23,2074.81,0.98
2011/3/22,2054.75,0.91
2011/3/21,2036.23,0.09
2011/3/18,2034.49,0.57
2011/3/17,2023.05,-1.26
2011/3/16,2048.93,1.51
2011/3/15,2018.39,-1.71
2011/3/14,2053.52,0.22
2011/3/11,2049.11,-1.09
2011/3/10,2071.72,-2.29
2011/3/9,2120.21,-0.17
2011/3/8,2123.78,0.02
2011/3/7,2123.28,2.07
2011/3/4,2080.14,1.39
2011/3/3,2051.65,0.53
2011/3/2,2040.89,0.27
2011/3/1,2035.37,0.67
2011/2/28,2021.85,0.76
2011/2/25,2006.66,0.19
2011/2/24,2002.83,0.36
2011/2/23,1995.68,0.23
2011/2/22,1991.01,-2.69
2011/2/21,2046.09,0.78
2011/2/18,2030.32,-0.81
2011/2/17,2046.98,-0.22
2011/2/16,2051.49,0.43
2011/2/15,2042.64,-0.25
2011/2/14,2047.69,3.6
2011/2/11,1976.47,0.02
2011/2/10,1975.98,1.7
2011/2/9,1943,-1.3
2011/2/1,1968.69,0.23
2011/1/31,1964.11,0.97
2011/1/28,1945.14,-0.22
2011/1/27,1949.37,1.21
2011/1/26,1926.04,0.77
2011/1/25,1911.31,-0.02
